user_id,group,rounds_total,ret_7
9406813,level_25,97,0
9406817,level_10,2,0
9407018,level_25,24,0
9407033,level_25,455,1
9407165,level_25,3,0
9407170,level_10,2,0
9407251,level_10,23,0
9407399,level_10,344,1
9407618,level_25,116,1
9407671,level_25,17,0
9407683,level_25,10,0
9407718,level_25,56,0
9407738,level_10,19,0
9408013,level_25,2,0
9408180,level_25,3,0
9408181,level_10,351,1
9408297,level_10,3,0
9408303,level_10,90,0
9408379,level_10,2,0
9408526,level_25,13,0
9408680,level_25,5,0
9408840,level_10,4,0
9408853,level_25,10,0
9408877,level_10,15,0
9409127,level_10,5,0
9409150,level_10,4,0
9409191,level_25,6,0
9409242,level_10,8,0
9409256,level_10,22,0
9409315,level_10,1490,1
9409348,level_10,27,0
9409636,level_10,7,0
9409848,level_25,1,0
9410128,level_10,6,0
9410164,level_25,22,1
9410226,level_25,26,0
9410354,level_10,38,0
9410403,level_10,52,0
9410699,level_10,22,1
9410888,level_10,457,1
9410979,level_10,25,0
9411107,level_10,24,0
9411157,level_10,15,0
9411187,level_25,18,0
9411221,level_25,377,1
9411241,level_10,7,0
9411317,level_25,27,0
9411503,level_25,0,0
9411807,level_10,7,0
9411824,level_10,0,0
9411874,level_25,27,0
9411961,level_25,172,1
9411966,level_10,27,0
9412025,level_25,5,0
9412057,level_25,32,0
9412305,level_25,4,0
9412448,level_10,0,0
9412480,level_10,7,0
9412483,level_25,14,0
9412679,level_10,6,0
9412782,level_10,38,1
9412785,level_10,1,0
9412801,level_10,59,0
9412992,level_25,12,0
9413234,level_10,1,0
9413269,level_25,965,1
9413302,level_10,2,0
9413433,level_25,18,0
9413545,level_25,299,1
9413674,level_25,61,1
9413748,level_10,1,0
9413825,level_10,25,1
9413895,level_10,44,0
9413897,level_25,73,0
9413914,level_25,264,1
9414039,level_10,32,0
9414283,level_25,1,0
9414284,level_25,2,0
9414355,level_10,139,0
9414580,level_10,62,1
9414581,level_10,53,0
9414584,level_25,22,0
9414677,level_10,3,0
9414735,level_10,23,1
9414786,level_25,14,0
9414927,level_25,22,0
9414969,level_25,137,0
9415037,level_25,4,0
9415145,level_10,25,0
9415196,level_10,4,0
9415223,level_25,16,0
9415267,level_10,34,0
9415480,level_10,10,0
9415613,level_10,15,1
9415688,level_10,68,0
9415778,level_10,21,0
9415829,level_25,97,0
9415848,level_10,281,1
9415976,level_10,8,0
9415982,level_10,26,0
9416075,level_10,7,0
9416113,level_25,56,0
9416158,level_25,120,0
9416282,level_25,2,0
9416321,level_25,54,1
9416335,level_25,16,0
9416420,level_25,0,0
9416605,level_25,9,0
9416607,level_25,6,0
9416616,level_25,116,0
9416805,level_25,6,0
9416841,level_25,24,1
9416852,level_25,99,0
9417057,level_10,2,0
9417126,level_10,222,1
9417216,level_10,15,0
9417293,level_25,22,1
9417299,level_25,37,0
9417431,level_25,2,0
9417439,level_10,12,0
9417537,level_10,674,1
9417569,level_10,2,0
9417844,level_25,4,0
9417871,level_25,54,0
9418236,level_25,9,0
9418344,level_10,58,0
9418488,level_10,11,1
9418722,level_10,289,1
9418907,level_25,23,0
9419113,level_25,1,0
9419359,level_10,162,0
9419587,level_25,1,0
9419674,level_25,157,0
9419700,level_25,7,0
9419834,level_10,3,0
9419958,level_10,26,0
9419967,level_10,4,0
9420143,level_10,197,0
9420145,level_10,193,0
9420205,level_25,124,1
9420215,level_25,0,0
9420458,level_10,3,0
9420500,level_10,5,0
9420638,level_10,16,0
9420746,level_25,152,1
9420762,level_25,6,0
9420768,level_25,2,0
9420864,level_25,5,0
9420907,level_10,738,1
9420952,level_25,107,1
9421271,level_25,10,0
9421364,level_25,392,1
9421533,level_25,182,0
9421691,level_25,67,0
9421779,level_10,12,1
9422114,level_10,16,0
9422204,level_10,98,1
9422222,level_25,140,1
9422278,level_25,30,0
9422343,level_10,16,0
9422380,level_25,15,0
9422516,level_10,6,0
9422535,level_25,29,0
9422641,level_10,7,0
9422652,level_25,6,0
9422767,level_10,26,0
9422875,level_25,2,0
9422897,level_10,259,0
9422964,level_10,20,0
9423158,level_25,43,0
9423386,level_10,309,0
9423644,level_10,53,1
9423663,level_25,127,0
9423905,level_10,15,0
9423951,level_25,125,0
9423977,level_25,21,0
9424063,level_25,2,0
9424276,level_10,19,0
9424401,level_10,7,0
9424406,level_10,102,0
9424435,level_25,42,0
9424444,level_25,30,0
9424896,level_25,5,0
9425031,level_10,2,0
9425137,level_25,318,1
9425268,level_25,0,0
9425370,level_25,21,0
9425376,level_10,0,0
9425609,level_10,65,1
9425620,level_10,17,1
9425627,level_10,42,0
9425790,level_10,27,0
9425827,level_25,21,0
9425873,level_25,375,1
9426223,level_25,31,0
9426358,level_25,92,0
9426396,level_10,113,1
9426492,level_25,3,0
9426563,level_10,129,0
9426657,level_10,4,0
9426712,level_10,2,0
9426720,level_25,3,0
9426830,level_25,9,0
9426910,level_10,40,0
9426961,level_25,11,0
9427106,level_25,9,0
9427140,level_10,50,0
9427360,level_25,30,0
9427481,level_25,14,0
9427560,level_25,317,1
9427745,level_10,70,1
9427820,level_25,2,0
9427881,level_10,1,0
9427958,level_10,8,0
9427965,level_25,8,0
9428022,level_10,1,0
9428028,level_25,252,1
9428150,level_10,19,0
9428313,level_10,0,0
9428392,level_25,5,0
9428395,level_25,5,0
9428492,level_10,152,1
9428679,level_10,7,0
9428745,level_10,30,0
9428792,level_10,2,0
9428845,level_10,21,0
9428882,level_10,38,0
9429235,level_25,12,0
9429337,level_25,159,1
9429356,level_25,9,0
9429442,level_25,0,0
9429480,level_10,17,0
9429672,level_10,73,1
9429789,level_10,19,0
9429848,level_25,40,0
9429997,level_10,199,0
9430274,level_10,35,0
9430322,level_25,147,0
9430329,level_25,80,0
9430373,level_10,10,0
9430554,level_10,0,0
9430556,level_10,18,0
9430598,level_10,15,0
9430628,level_10,36,0
9430656,level_10,7,0
9430748,level_10,96,1
9430879,level_25,15,0
9430925,level_25,14,1
9431083,level_10,28,1
9431254,level_25,8,0
9431365,level_10,35,0
9431369,level_10,10,0
9431426,level_25,40,1
9431704,level_10,74,0
9431710,level_25,5,0
9431865,level_25,5,0
9431927,level_25,34,1
9431962,level_25,2,0
9432154,level_25,105,1
9432228,level_25,197,1
9432335,level_25,83,0
9432383,level_10,19,0
9432491,level_25,12,0
9432598,level_25,56,0
9432623,level_25,0,0
9433547,level_10,12,0
9433554,level_25,18,0
9433627,level_10,22,0
9433638,level_25,34,1
9433696,level_25,175,0
9433739,level_25,1,0
9433814,level_10,4,0
9433838,level_10,23,0
9434166,level_25,113,1
9434210,level_25,12,0
9434351,level_10,143,1
9434386,level_10,30,0
9434429,level_25,8,0
9434739,level_25,60,1
9434805,level_25,30,0
9434898,level_10,7,0
9435094,level_25,8,0
9435121,level_25,57,1
9435136,level_10,35,0
9435210,level_25,50,0
9435483,level_25,9,0
9435491,level_10,0,0
9435762,level_10,40,0
9435768,level_10,40,0
9435916,level_25,143,0
9436121,level_10,178,0
9436157,level_25,29,0
9436187,level_10,44,0
9436223,level_25,11,0
9436228,level_10,61,0
9436258,level_25,83,0
9436263,level_25,107,1
9436293,level_10,91,1
9436411,level_10,56,1
9436575,level_10,69,0
9436825,level_25,4,0
9436889,level_10,0,0
9437007,level_10,53,0
9437031,level_10,120,0
9437144,level_25,244,0
9437249,level_10,5,0
9437265,level_25,21,0
9437284,level_25,310,1
9437295,level_25,70,1
9437380,level_25,4,0
9437514,level_25,2,0
9437545,level_10,11,0
9437583,level_25,22,0
9437658,level_10,51,0
9437781,level_10,9,0
9437845,level_25,5,0
9437929,level_25,12,0
9437944,level_25,6,0
9437971,level_10,17,0
9438009,level_25,6,0
9438208,level_25,142,1
9438264,level_10,15,0
9438266,level_25,4,0
9438329,level_25,82,0
9438629,level_10,1,0
9438633,level_10,1,0
9438743,level_10,37,0
9438797,level_25,6,0
9438967,level_25,585,1
9439117,level_25,23,0
9439128,level_25,11,0
9439129,level_10,174,1
9439233,level_25,39,0
9439403,level_10,13,0
9439555,level_10,1,0
9439704,level_25,14,0
9439882,level_10,2,0
9439940,level_25,15,0
9440039,level_10,11,1
9440043,level_25,414,1
9440084,level_10,57,0
9440086,level_25,36,0
9440240,level_25,29,0
9440292,level_10,1,0
9440332,level_10,8,0
9440475,level_25,40,0
9440704,level_25,42,0
9440845,level_10,15,0
9440932,level_25,33,0
9441224,level_10,16,0
9441225,level_25,4,0
9441273,level_10,43,0
9441361,level_10,215,0
9441500,level_10,17,0
9441690,level_10,42,0
9442000,level_10,3,0
9442047,level_25,1,0
9442079,level_10,6,0
9442115,level_10,2,0
9442148,level_25,135,1
9442153,level_25,5,0
9442172,level_10,224,1
9442335,level_25,50,1
9442653,level_10,10,0
9442735,level_10,9,0
9442957,level_10,109,0
9443059,level_25,284,1
9443061,level_10,37,1
9443140,level_10,13,0
9443142,level_25,0,0
9443167,level_25,3,0
9443173,level_25,7,0
9443253,level_25,0,0
9443286,level_10,16,0
9443328,level_25,23,0
9443728,level_25,119,1
9443762,level_25,23,1
9443764,level_25,117,1
9443871,level_25,32,0
9443900,level_25,29,0
9444309,level_10,3,0
9444339,level_25,55,0
9444372,level_10,1,0
9444387,level_10,66,0
9444581,level_10,42,0
9444998,level_25,1,0
9445039,level_10,2,0
9445085,level_25,3,0
9445211,level_25,13,0
9445277,level_10,3,0
9445473,level_25,1108,1
9445505,level_10,40,0
9445549,level_10,50,0
9445669,level_25,23,0
9445699,level_25,23,0
9445888,level_25,35,1
9445922,level_25,6,0
9445924,level_25,23,0
9446027,level_10,2,0
9446313,level_25,32,0
9446518,level_10,16,0
9446537,level_25,0,0
9446617,level_25,145,1
9446682,level_25,35,0
9446905,level_25,8,0
9447214,level_25,3,0
9447307,level_10,47,1
9447432,level_25,2,0
9447530,level_25,2,0
9447597,level_25,28,1
9447612,level_25,1,0
9447657,level_25,19,0
9447921,level_25,53,1
9448016,level_10,21,0
9448139,level_10,72,1
9448190,level_10,71,0
9448474,level_25,52,0
9448598,level_10,10,0
9448716,level_25,68,0
9448765,level_25,5,0
9448775,level_25,6,0
9449007,level_25,10,0
9449081,level_25,49,0
9449142,level_25,792,1
9449231,level_10,8,0
9449417,level_10,135,0
9449433,level_25,502,1
9449561,level_10,0,0
9449744,level_25,157,0
9449943,level_10,3,0
9450025,level_10,104,1
9450079,level_10,37,1
9450194,level_25,1,0
9450276,level_10,6,0
9450500,level_10,3,0
9450627,level_25,37,0
9451011,level_10,47,1
9451209,level_10,2,0
9451309,level_25,3,0
9451460,level_10,48,0
9451500,level_25,6,0
9451558,level_25,38,0
9451705,level_10,15,0
9451861,level_25,14,0
9451921,level_10,10,0
9451959,level_25,47,0
9451965,level_10,213,1
9452239,level_10,10,0
9452301,level_25,145,0
9452350,level_25,342,1
9452381,level_10,3,0
9452511,level_10,21,0
9452712,level_25,8,0
9452797,level_10,3,0
9453193,level_10,18,0
9453196,level_10,10,0
9453383,level_10,53,1
9453558,level_10,32,0
9453699,level_25,199,1
9453856,level_25,11,0
9453866,level_10,44,0
9453952,level_10,20,1
9454026,level_10,6,0
9454126,level_10,14,0
9454157,level_25,40,0
9454165,level_10,24,0
9454304,level_10,7,0
9454574,level_10,14,0
9454844,level_10,34,0
9454868,level_25,0,0
9454916,level_10,6,0
9455027,level_25,33,0
9455046,level_10,6,0
9455070,level_10,27,0
9455767,level_25,201,1
9455810,level_25,81,1
9455958,level_10,54,1
9456011,level_25,23,0
9456118,level_25,32,0
9456122,level_10,6,0
9456137,level_10,6,0
9456378,level_10,13,0
9456424,level_25,113,0
9456639,level_10,15,0
9456758,level_10,36,0
9456771,level_25,33,0
9456780,level_10,186,1
9456967,level_10,108,1
9457198,level_25,49,0
9457204,level_10,34,0
9457698,level_10,3,0
9457787,level_25,0,0
9457792,level_10,130,0
9457815,level_10,1,0
9458070,level_10,97,1
9458082,level_10,147,1
9458222,level_10,138,0
9458358,level_25,31,0
9458522,level_10,7,0
9458642,level_25,386,1
9458647,level_25,31,1
9458682,level_25,333,1
9458943,level_25,238,1
9459189,level_10,6,0
9459288,level_25,37,0
9459297,level_25,0,0
9459334,level_10,7,0
9459612,level_10,173,0
9459701,level_10,9,0
9459725,level_10,9,0
9459736,level_10,7,0
9459740,level_10,9,0
9459804,level_10,2,0
9460028,level_25,21,1
9460089,level_25,32,0
9460104,level_25,0,0
9460105,level_10,37,0
9460187,level_10,148,0
9460408,level_25,2,0
9460574,level_25,32,0
9460604,level_25,10,0
9460863,level_25,298,0
9460912,level_10,42,0
9460913,level_10,374,1
9461004,level_25,279,1
9461025,level_10,32,0
9461046,level_25,41,0
9461161,level_10,110,0
9461170,level_10,11,0
9461362,level_25,121,1
9461934,level_10,38,0
9461972,level_10,1,0
9461998,level_10,6,0
9462012,level_10,13,0
9462029,level_10,12,0
9462214,level_10,6,0
9462342,level_10,229,0
9462408,level_10,10,0
9462470,level_25,7,0
9462782,level_25,2,0
9462819,level_10,46,0
9463015,level_10,141,0
9463037,level_25,25,0
9463113,level_10,25,0
9463287,level_10,72,0
9463431,level_25,21,0
9463578,level_10,39,0
9463602,level_10,2,0
9463624,level_25,0,0
9463695,level_25,124,0
9463709,level_10,2,0
9463713,level_10,0,0
9463749,level_25,27,0
9463861,level_10,4,0
9463880,level_25,4,0
9463972,level_25,9,0
9464537,level_10,14,0
9464975,level_25,12,0
9465170,level_25,185,1
9465274,level_25,2,0
9465547,level_25,22,0
9465588,level_25,16,0
9465593,level_10,4,0
9465775,level_10,21,0
9466336,level_25,0,0
9466387,level_10,40,0
9466396,level_25,5,0
9466489,level_10,8,0
9466504,level_25,126,0
9466566,level_25,20,0
9466569,level_25,6,0
9466586,level_25,42,1
9466589,level_25,10,0
9466637,level_25,39,0
9466654,level_25,119,0
9466701,level_25,0,0
9466776,level_25,90,0
9466831,level_10,19,0
9466863,level_10,5,0
9466958,level_25,276,1
9467147,level_10,7,0
9467170,level_25,11,0
9467438,level_10,91,0
9467535,level_25,288,1
9467817,level_25,21,0
9467993,level_25,4,0
9468460,level_25,7,0
9468691,level_25,4,0
9468705,level_25,16,0
9468717,level_10,8,0
9468892,level_25,83,0
9468960,level_25,13,0
9469044,level_10,19,0
9469122,level_25,1,0
9469149,level_25,36,1
9469349,level_10,44,1
9469488,level_25,10,0
9469507,level_10,6,0
9469511,level_25,31,0
9469746,level_25,13,0
9469764,level_10,12,0
9469852,level_25,14,0
9470036,level_25,0,0
9470146,level_25,2,0
9470163,level_25,7,1
9470254,level_10,242,1
9470334,level_25,14,0
9470356,level_10,25,0
9470388,level_10,20,0
9470601,level_25,4,0
9470688,level_25,1,0
9470755,level_25,11,0
9470843,level_25,1,0
9470864,level_10,3,0
9470963,level_10,0,0
9471036,level_25,53,0
9471208,level_25,3,1
9471213,level_25,80,0
9471516,level_25,97,0
9471568,level_25,28,0
9471643,level_10,12,0
9471710,level_25,8,0
9471840,level_10,9,0
9471895,level_25,22,1
9471934,level_25,2,0
9472104,level_10,2,0
9472158,level_25,11,0
9472181,level_25,202,1
9472231,level_25,2,0
9472293,level_10,10,0
9472358,level_10,2,0
9472458,level_25,2,0
9472508,level_25,4,0
9472530,level_25,46,0
9472619,level_25,14,0
9472747,level_25,23,0
9472806,level_25,4,0
9472952,level_10,34,0
9472974,level_25,85,0
9473218,level_25,19,0
9473254,level_10,65,0
9473340,level_10,52,1
9473700,level_25,217,1
9473766,level_25,29,0
9473773,level_25,4,0
9473876,level_25,89,1
9473943,level_25,27,0
9473964,level_25,1,0
9474005,level_10,2,0
9474052,level_25,112,0
9474077,level_10,5,0
9474107,level_10,214,1
9474136,level_25,4,0
9474204,level_10,8,0
9474228,level_25,172,0
9474538,level_25,0,0
9474546,level_25,15,0
9474569,level_25,22,0
9474642,level_25,154,1
9474713,level_10,33,0
9474737,level_25,3,0
9474860,level_25,9,0
9475137,level_25,28,0
9475301,level_25,7,0
9475357,level_10,34,0
9475531,level_10,11,0
9475588,level_10,1,0
9475749,level_25,7,0
9475777,level_25,0,0
9475913,level_25,69,0
9476015,level_10,6,1
9476234,level_10,101,0
9476383,level_10,29,0
9476518,level_25,58,0
9476744,level_25,0,0
9476793,level_10,2,0
9476852,level_25,7,0
9477178,level_25,0,0
9477320,level_25,1,0
9477345,level_10,4,0
9477346,level_10,17,0
9477419,level_25,0,0
9477667,level_10,6,0
9477749,level_25,17,0
9477826,level_10,1,0
9477857,level_25,10,0
9478129,level_25,78,0
9478261,level_10,9,0
9478333,level_25,81,1
9478375,level_10,0,0
9478389,level_25,1,0
9478495,level_25,6,1
9478668,level_10,13,0
9478714,level_25,3,0
9478998,level_25,234,1
9479016,level_10,24,0
9479047,level_10,6,0
9479066,level_25,56,1
9479157,level_10,1,0
9479336,level_25,64,1
9479515,level_25,15,0
9479777,level_10,9,0
9479843,level_10,54,0
9480039,level_25,42,0
9480070,level_25,258,1
9480089,level_10,23,0
9480093,level_10,6,0
9480122,level_25,21,0
9480294,level_10,131,0
9480321,level_25,51,0
9480389,level_25,82,0
9480487,level_10,11,0
9480845,level_10,2,0
9480921,level_10,2,0
9481320,level_25,16,0
9481321,level_25,1,0
9481405,level_25,7,0
9481498,level_10,2,0
9481525,level_25,5,0
9481557,level_10,50,1
9481995,level_10,1,0
9482007,level_25,42,0
9482033,level_10,11,0
9482193,level_10,36,0
9482319,level_10,2,0
9482350,level_25,156,0
9482353,level_25,20,0
9482531,level_25,13,0
9482584,level_25,1,0
9482657,level_25,287,0
9482658,level_10,2,0
9482743,level_10,30,0
9482757,level_10,73,1
9482878,level_25,0,0
9482884,level_25,6,0
9482920,level_10,4,0
9482955,level_25,182,0
9483117,level_25,1,0
9483358,level_10,72,1
9483605,level_10,131,1
9483649,level_10,2,0
9483651,level_25,12,0
9483659,level_10,117,1
9484093,level_10,34,0
9484127,level_10,38,0
9484221,level_10,6,0
9484337,level_10,2,0
9484445,level_25,3,0
9484480,level_10,2,0
9484521,level_25,83,1
9484574,level_25,7,0
9484721,level_25,29,0
9484915,level_25,31,0
9485173,level_25,10,0
9485439,level_25,3,0
9485557,level_10,8,0
9485583,level_10,20,0
9485605,level_25,72,0
9485606,level_10,9,0
9485748,level_25,78,0
9485775,level_10,0,0
9485825,level_25,24,1
9485978,level_10,45,0
9485980,level_10,1,0
9486090,level_25,4,0
9486139,level_10,22,0
9486177,level_25,37,0
9486293,level_10,6,0
9486302,level_10,3,0
9486370,level_10,0,0
9486438,level_10,1,0
9486587,level_10,208,1
9486670,level_10,66,1
9486830,level_10,13,1
9486916,level_25,29,0
9487116,level_10,64,0
9487177,level_25,91,0
9487181,level_25,70,0
9487322,level_10,95,0
9487445,level_25,78,0
9487487,level_25,5,0
9487645,level_25,19,0
9487864,level_10,3,0
9487896,level_25,118,1
9487916,level_10,10,1
9488030,level_10,25,0
9488035,level_25,4,0
9488179,level_25,19,0
9488358,level_10,10,0
9488469,level_10,22,0
9488472,level_10,2,0
9488498,level_25,145,1
9488574,level_25,92,1
9488688,level_25,12,0
9488751,level_10,13,0
9489482,level_25,1,0
9489654,level_25,21,0
9489671,level_10,7,0
9489732,level_25,25,0
9489791,level_10,2,0
9489859,level_10,37,0
9490016,level_10,35,0
9490107,level_10,14,0
9490402,level_10,35,0
9490448,level_25,0,0
9490522,level_25,1,0
9490665,level_25,353,1
9490718,level_25,13,0
9490839,level_10,184,1
9491189,level_25,20,0
9491204,level_10,188,1
9491567,level_25,23,0
9491585,level_25,59,0
9491693,level_25,70,0
9491899,level_25,140,1
9492016,level_25,0,0
9492025,level_10,14,0
9492136,level_25,5,0
9492198,level_10,153,0
9492509,level_10,302,1
9492512,level_25,5,1
9492568,level_25,22,0
9492755,level_10,74,0
9492766,level_25,225,0
9492832,level_10,80,1
9492843,level_10,48,1
9492983,level_10,0,0
9493128,level_10,31,0
9493414,level_10,1,0
9493510,level_10,71,1
9493546,level_25,121,0
9493653,level_25,196,1
9493717,level_25,12,0
9493730,level_10,80,0
9493749,level_10,51,0
9493831,level_25,63,1
9493892,level_25,24,0
9494099,level_10,19,0
9494407,level_25,17,0
9494647,level_10,30,0
9495420,level_10,17,0
9495493,level_25,5,0
9495522,level_25,582,1
9495723,level_10,23,0
9495800,level_10,504,1
9495846,level_10,134,1
9495889,level_25,29,0
9496031,level_25,66,1
9496066,level_25,30,0
9496093,level_25,75,1
9496113,level_10,77,0
9496541,level_10,143,0
9496817,level_25,130,0
9497103,level_25,15,0
9497217,level_25,1,0
9497309,level_10,6,0
9497359,level_10,13,0
9497466,level_25,130,0
9497536,level_25,0,0
9497689,level_25,31,0
9497943,level_25,17,0
9497967,level_10,9,0
9498278,level_10,107,0
9498408,level_10,10,0
9498505,level_10,7,1
9498653,level_25,147,1
9498721,level_25,5,0
9498836,level_10,80,0
9498902,level_10,1,0
9498975,level_25,98,0
9499013,level_25,87,1
9499408,level_25,9,1
9499564,level_25,45,0
9499578,level_25,14,0
9499653,level_10,551,1
9499659,level_25,3,0
9499772,level_10,3,0
9499880,level_25,2,0
9499886,level_10,2,0
9499905,level_10,195,1
9500112,level_10,34,0
9500289,level_25,1,0
9500340,level_25,45,0
9500378,level_10,79,0
9500454,level_10,3,0
9500609,level_10,1,0
9500676,level_25,18,0
9500881,level_25,2,0
9501023,level_10,49,0
9501032,level_10,89,1
9501080,level_25,68,1
9501312,level_25,12,0
9501356,level_25,176,0
9501423,level_25,96,0
9501668,level_25,1,0
9501934,level_10,1,0
9502058,level_10,74,1
9502068,level_10,2,0
9502113,level_10,7,0
9502146,level_25,88,1
9502221,level_10,92,0
9502333,level_25,3,0
9502365,level_10,6,0
9502443,level_25,8,0
9502472,level_25,17,0
9502483,level_10,3,0
9502625,level_10,145,1
9502843,level_10,0,0
9502868,level_25,91,1
9502884,level_25,37,0
9502899,level_25,2,0
9502951,level_25,1,0
9503038,level_10,17,0
9503054,level_25,3,0
9503141,level_25,0,0
9503149,level_25,236,1
9503192,level_25,251,1
9503219,level_25,28,0
9503297,level_10,1,0
9503363,level_25,220,0
9503483,level_10,23,0
9503677,level_25,17,0
9503682,level_25,2,0
9503708,level_10,8,0
9503721,level_10,11,0
9503775,level_10,9,0
9503813,level_10,51,1
9503874,level_25,226,1
9504058,level_10,28,0
9504129,level_25,5,0
9504172,level_25,85,1
9504355,level_10,6,0
9504404,level_25,1274,1
9504574,level_25,17,0
9504622,level_25,39,0
9504657,level_10,1,0
9504714,level_25,24,0
9504722,level_25,47,0
9505000,level_10,118,1
9505096,level_10,288,1
9505248,level_25,60,0
9505281,level_25,9,0
9505327,level_10,19,0
9505383,level_10,7,0
9505396,level_25,1,0
9505468,level_10,53,0
9505495,level_25,15,0
9505627,level_10,15,0
9505784,level_10,13,0
9505790,level_25,201,1
9506210,level_10,16,0
9506212,level_10,1,0
9506304,level_10,1,0
9506368,level_10,35,1
9506450,level_25,21,1
9506458,level_10,145,1
9506504,level_10,13,0
9506536,level_25,11,0
9506581,level_25,2,0
9506606,level_10,35,1
9506680,level_25,2,0
9506750,level_10,186,0
9506899,level_10,221,1
9506934,level_25,6,0
9507026,level_25,24,0
9507348,level_25,27,0
9507579,level_25,47,1
9507626,level_25,21,0
9507750,level_10,135,1
9507818,level_25,1,0
9507959,level_10,119,0
9507975,level_10,146,1
9508062,level_10,3,0
9508120,level_25,41,1
9508278,level_25,29,0
9508442,level_25,38,0
9508510,level_25,29,1
9508631,level_10,8,0
9508675,level_10,20,0
9508725,level_25,1,0
9509128,level_25,127,1
9509215,level_25,2,0
9509367,level_10,13,0
9509527,level_25,61,0
9509555,level_10,4,0
9509619,level_25,21,0
9509646,level_10,3,0
9509718,level_25,15,0
9509722,level_10,73,1
9509803,level_10,7,0
9509912,level_25,44,0
9510161,level_25,1,0
9510326,level_25,2,0
9510471,level_10,1,0
9510492,level_10,53,0
9510542,level_10,117,1
9510642,level_10,82,1
9510760,level_10,49,1
9510848,level_25,30,1
9510862,level_10,2,0
9510949,level_25,175,0
9510977,level_25,26,0
9511023,level_10,110,0
9511052,level_10,88,0
9511092,level_10,81,1
9511141,level_25,24,0
9511240,level_25,2,0
9511316,level_25,16,0
9511353,level_25,159,1
9511618,level_25,16,0
9511654,level_10,15,0
9511815,level_25,38,0
9511937,level_10,12,0
9512068,level_25,2,0
9512218,level_25,135,0
9512275,level_25,64,1
9512277,level_25,69,0
9512365,level_10,1,0
9512391,level_10,56,0
9512489,level_25,35,0
9512866,level_10,4,0
9512868,level_25,78,0
9513045,level_10,1,0
9513133,level_25,117,1
9513291,level_25,18,0
9513306,level_10,6,0
9513416,level_25,2,0
9513572,level_10,2,0
9513633,level_10,57,0
9513704,level_10,42,0
9513744,level_25,30,0
9513836,level_10,115,0
9513938,level_10,2,0
9514126,level_10,178,1
9514406,level_10,28,0
9514432,level_25,20,0
9514532,level_25,11,0
9514574,level_10,7,0
9514598,level_25,18,0
9514642,level_25,6,0
9514752,level_25,10,0
9514758,level_25,16,0
9514764,level_10,9,0
9514817,level_10,287,1
9514907,level_10,2,0
9515045,level_10,165,0
9515080,level_10,363,0
9515235,level_10,3,0
9515280,level_25,0,0
9515500,level_10,8,0
9515618,level_10,2,0
9515949,level_10,350,1
9515953,level_25,12,0
9516024,level_10,3,0
9516058,level_25,2,0
9516102,level_10,14,0
9516195,level_25,203,0
9516958,level_10,7,0
9517086,level_25,76,0
9517181,level_25,16,0
9517199,level_25,4,0
9517226,level_25,74,1
9517240,level_10,214,0
9517273,level_25,0,0
9517369,level_10,49,1
9517491,level_25,47,0
9517553,level_25,53,1
9517690,level_25,1,0
9517712,level_10,101,0
9517721,level_10,263,1
9517732,level_25,9,0
9517914,level_25,38,0
9517979,level_10,11,0
9518187,level_10,207,1
9518189,level_10,97,0
9518358,level_25,7,0
9518545,level_25,1,0
9518618,level_25,6,0
9518671,level_10,17,0
9518763,level_10,0,0
9519035,level_25,69,0
9519269,level_10,106,0
9519273,level_25,4,0
9519274,level_25,11,0
9519444,level_25,6,0
9519490,level_25,8,0
9519743,level_25,1,0
9519916,level_10,4,0
9519927,level_10,56,0
9520015,level_10,2,0
9520214,level_10,0,0
9520270,level_25,166,0
9520411,level_25,284,1
9520497,level_25,4,0
9520534,level_10,304,0
9520573,level_25,72,0
9520646,level_10,3,0
9520711,level_10,225,1
9520795,level_10,1,0
9520928,level_25,70,0
9520968,level_10,27,0
9521025,level_10,188,0
9521058,level_10,5,0
9521071,level_10,18,0
9521104,level_25,19,0
9521123,level_10,0,0
9521175,level_25,21,0
9521229,level_10,133,0
9521620,level_25,1252,1
9522336,level_25,11,0
9522348,level_25,13,0
9522421,level_10,11,1
9522425,level_25,10,0
9522578,level_10,5,0
9522649,level_10,79,0
9522935,level_10,99,0
9522944,level_10,83,0
9523033,level_25,39,0
9523060,level_25,4,0
9523082,level_25,18,1
9523249,level_10,23,0
9523292,level_10,21,0
9523349,level_10,22,0
9523487,level_25,7,0
9523538,level_10,11,0
9523555,level_10,6,0
9523824,level_10,1,0
9524060,level_10,20,0
9524179,level_25,3,0
9524206,level_25,349,1
9524221,level_10,0,0
9524285,level_25,598,1
9524385,level_25,25,0
9524538,level_10,3,0
9524725,level_25,133,0
9524745,level_10,14,0
9524767,level_10,9,0
9524950,level_25,67,0
9525070,level_10,266,1
9525187,level_10,8,0
9525339,level_25,97,1
9525340,level_10,55,0
9525460,level_25,27,0
9525531,level_25,24,0
9525656,level_25,20,0
9525685,level_10,8,0
9525696,level_10,99,1
9525752,level_25,61,0
9525774,level_25,41,0
9525864,level_10,4,0
9525889,level_10,4,0
9525957,level_25,63,1
9526085,level_25,30,0
9526284,level_25,21,0
9526297,level_10,12,0
9526511,level_10,10,0
9526693,level_10,0,0
9526807,level_25,3,0
9526940,level_25,65,1
9526943,level_10,13,0
9526969,level_10,1,0
9527095,level_25,9,0
9527105,level_10,43,0
9527254,level_10,9,0
