,event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,month
613387,2021-01-15 10:22:41+00:00,view,3760251,2144415923107266682,computers.peripherals.printer,hp,94.41,1515915625591318230,AdtD4BiwBL,2021-01-01
699123,2021-01-28 17:13:17+00:00,view,523117,2144415924491387038,computers.components.motherboard,asrock,73.81,1515915625571589875,d43WEbkUMt,2021-01-01
353743,2020-11-26 06:08:17+00:00,view,941353,2144415922402623591,computers.peripherals.monitor,hp,200.84,1515915625543628909,eEiZdCn1On,2020-11-01
868488,2021-02-25 20:14:43+00:00,view,841941,2144415926966026460,computers.components.cpu,intel,213.11,1515915625609266197,iV7ezTZJlX,2021-02-01
552081,2021-01-05 14:36:09+00:00,view,4102057,2144415922427789416,computers.components.videocards,msi,203.29,1515915625573144567,SPlRWmFXXB,2021-01-01
677511,2021-01-25 11:15:34+00:00,cart,3829444,2144415922427789416,computers.components.videocards,gigabyte,897.79,1515915625596912169,Pjx2w0bl3y,2021-01-01
385592,2020-12-02 13:38:14+00:00,view,595623,2144415939163062825,auto.accessories.compressor,berkut,211.59,1515915625547403779,E55kK3CYSy,2020-12-01
541190,2021-01-03 14:22:26+00:00,view,4101569,2144415922427789416,computers.components.videocards,asus,482.52,1515915625571659737,2AjBo9ZHqd,2021-01-01
646006,2021-01-20 10:22:17+00:00,view,3964980,2144415922427789416,computers.components.videocards,palit,609.6,1515915625594834877,SGSV9fQr1k,2021-01-01
81641,2020-10-13 05:14:05+00:00,view,1507708,2144415924323614873,appliances.kitchen.kettle,polaris,32.17,1515915625515698186,yw5jKGolbc,2020-10-01
353523,2020-11-26 04:56:06+00:00,view,3791509,2144415922427789416,computers.components.videocards,palit,466.52,1515915625543891949,OcxNPxepkT,2020-11-01
845704,2021-02-21 18:13:21+00:00,view,139144,2144415926932472027,computers.components.cooler,deepcool,25.29,1515915625598030639,59Ar2VoV1X,2021-02-01
695308,2021-01-28 06:42:35+00:00,view,4099645,2144415922427789416,computers.components.videocards,gigabyte,292.83,1515915625597911647,qnxafvKihx,2021-01-01
294223,2020-11-16 18:38:39+00:00,cart,4101567,2144415922427789416,computers.components.videocards,msi,274.4,1515915625540148727,QWooD93MCy,2020-11-01
121192,2020-10-20 10:56:25+00:00,view,595676,2144415939163062825,auto.accessories.compressor,berkut,134.14,1515915625528204003,56YyVG6SKu,2020-10-01
530222,2020-12-31 18:42:37+00:00,view,3791773,2144415922427789416,computers.components.videocards,gigabyte,448.51,1515915625568975189,ex1JJq8wSv,2020-12-01
78358,2020-10-12 11:21:41+00:00,view,1168166,2144415927049912542,electronics.video.tv,starwind,105.87,1515915625525105717,KrEdWYSvKi,2020-10-01
229252,2020-11-07 08:35:00+00:00,view,1400154,2144415922528452715,electronics.telephone,samsung,14.29,1515915625518435582,fdEDGNKoun,2020-11-01
509032,2020-12-27 07:32:29+00:00,cart,4154169,2144415923207929981,auto.accessories.player,jvc,79.3,1515915625567318234,C15BucuQKM,2020-12-01
409085,2020-12-07 19:28:31+00:00,cart,4170137,2144415922427789416,computers.components.videocards,asus,220.95,1515915625527909323,maRdT2ezW6,2020-12-01
747484,2021-02-05 13:48:58+00:00,view,3829912,2144415923107266682,computers.peripherals.printer,pantum,122.86,1515915625600932303,DOMzJynsJr,2021-02-01
659981,2021-01-22 12:52:39+00:00,view,1830099,2144415922427789416,computers.components.videocards,palit,486.81,1515915625595920255,JrbGQetRy2,2021-01-01
214095,2020-11-04 19:07:02+00:00,cart,4155385,2144415922427789416,computers.components.videocards,sapphire,539.57,1515915625534776957,KLVBfNaF8i,2020-11-01
543423,2021-01-03 22:19:10+00:00,view,893196,2144415922427789416,computers.components.videocards,sapphire,214.1,1515915625537175599,xwogosJ90J,2021-01-01
229857,2020-11-07 10:39:35+00:00,view,1400076,2144415948256314150,computers.peripherals.keyboard,lenovo,55.16,1515915625536269074,Xmu3Up9QBu,2020-11-01
223259,2020-11-06 08:34:59+00:00,view,1135936,2144415923107266682,computers.peripherals.printer,epson,277.1,1515915625528887111,qobDQEXt7w,2020-11-01
717792,2021-01-31 21:09:59+00:00,cart,672145,2144415926966026460,computers.components.cpu,intel,52.33,1515915625597833461,EXfId7tukI,2021-01-01
442676,2020-12-14 15:59:56+00:00,view,523117,2144415924491387038,computers.components.motherboard,asrock,73.81,1515915625563013554,9efe0d9d-1ce0-46db-b26a-82543d6e61b6,2020-12-01
117913,2020-10-19 19:55:21+00:00,view,893192,2144415922427789416,computers.components.videocards,asus,253.38,1515915625524548839,LXHL4Xs8Im,2020-10-01
58218,2020-10-07 15:18:01+00:00,cart,3627714,2144415922427789416,computers.components.videocards,palit,167.0,1515915625523256726,0eXymWEMUx,2020-10-01
374061,2020-11-30 09:30:02+00:00,cart,3791351,2144415926966026460,computers.components.cpu,amd,204.29,1515915625546432966,Nw35nzlQuZ,2020-11-01
405238,2020-12-07 05:42:15+00:00,view,629504,2144415923107266682,computers.peripherals.printer,brother,255.16,1515915625531029654,jBV7H1KAiy,2020-12-01
543489,2021-01-03 22:37:10+00:00,view,4099645,2144415922427789416,computers.components.videocards,gigabyte,292.83,1515915625537175599,NkwH6OANJ3,2021-01-01
626851,2021-01-17 14:52:40+00:00,view,4154236,2144415922427789416,computers.components.videocards,palit,187.78,1515915625594170285,0SCvlX6vuL,2021-01-01
195429,2020-11-02 02:15:19+00:00,view,1694116,2144415925196030129,electronics.telephone,honor,98.98,1515915625528252103,Dr2KltMZGX,2020-11-01
536846,2021-01-02 16:19:00+00:00,view,4099645,2144415922427789416,computers.components.videocards,gigabyte,292.83,1515915625571659737,2AjBo9ZHqd,2021-01-01
806547,2021-02-15 06:31:01+00:00,view,4099435,2144415922553618540,electronics.telephone,sirius,10.79,1515915625605647760,D2bsyRGKPj,2021-02-01
489499,2020-12-23 07:47:45+00:00,cart,356748,2144415923107266682,computers.peripherals.printer,epson,121.19,1515915625566139741,1yq9Y011JT,2020-12-01
589477,2021-01-11 17:46:37+00:00,cart,1271550,2144415924424278172,electronics.audio.acoustic,edifier,84.89,1515915625591931224,GZYahUZHhW,2021-01-01
442865,2020-12-14 16:33:59+00:00,view,523117,2144415924491387038,computers.components.motherboard,asrock,73.81,1515915625563013554,9efe0d9d-1ce0-46db-b26a-82543d6e61b6,2020-12-01
845872,2021-02-21 18:40:17+00:00,view,3811015,2144415924818542759,accessories.bag,canon,67.79,1515915625608198285,yZoXaKdgcU,2021-02-01
735286,2021-02-03 15:27:19+00:00,view,139017,2144415926932472027,computers.components.cooler,deepcool,12.35,1515915625597833461,iQEqnBTjM2,2021-02-01
577908,2021-01-10 02:18:00+00:00,view,1571207,2144415924491387038,computers.components.motherboard,asus,113.05,1515915625570259986,RzLpDAm4e6,2021-01-01
832212,2021-02-19 09:47:22+00:00,view,3983657,2144415922427789416,computers.components.videocards,gigabyte,834.75,1515915625542433471,WBBoS8wWZc,2021-02-01
756804,2021-02-07 06:53:22+00:00,view,4099645,2144415922427789416,computers.components.videocards,gigabyte,292.83,1515915625592745241,RKzTWvwc40,2021-02-01
579399,2021-01-10 09:48:27+00:00,view,4079112,2144415922427789416,computers.components.videocards,msi,470.71,1515915625538313212,Is9TjfuKHc,2021-01-01
869642,2021-02-26 04:56:08+00:00,cart,3556720,2144415922427789416,computers.components.videocards,msi,249.38,1515915625599634258,0mteBHYVG3,2021-02-01
629659,2021-01-18 02:39:27+00:00,cart,1803388,2144415922427789416,computers.components.videocards,palit,1275.02,1515915625507596879,xEVhKgS9Ys,2021-01-01
34904,2020-10-02 12:04:30+00:00,view,864579,2144415922402623591,computers.peripherals.monitor,aoc,119.73,1515915625520191157,cGclwQuJ0V,2020-10-01
659234,2021-01-22 10:50:53+00:00,view,3977213,2144415922427789416,computers.components.videocards,palit,839.75,1515915625595783162,14TUunH37u,2021-01-01
573562,2021-01-09 11:08:52+00:00,view,3791403,2144415926966026460,computers.components.cpu,amd,236.97,1515915625588766425,XpjvDbqTk8,2021-01-01
796151,2021-02-13 10:25:06+00:00,view,4099645,2144415922427789416,computers.components.videocards,gigabyte,292.83,1515915625599980479,QIZBJpyNBr,2021-02-01
843926,2021-02-21 12:31:55+00:00,cart,1428972,2144415927049912542,electronics.video.tv,bbk,88.73,1515915625563525555,FEnrtK3rla,2021-02-01
729886,2021-02-02 18:06:19+00:00,view,1674918,2144415922427789416,computers.components.videocards,msi,1385.1,1515915625528223631,cq2yXWClBQ,2021-02-01
797194,2021-02-13 13:55:44+00:00,view,4078916,2144415922427789416,computers.components.videocards,sapphire,415.54,1515915625604808370,xjkqs7mtBg,2021-02-01
383949,2020-12-02 08:21:08+00:00,view,780907,2144415951435596674,construction.tools.saw,metabo,268.59,1515915625510668770,OgxxCsqHDx,2020-12-01
552096,2021-01-05 14:37:46+00:00,view,4154627,2144415922427789416,computers.components.videocards,asus,211.14,1515915625573144567,SPlRWmFXXB,2021-01-01
841602,2021-02-21 03:30:34+00:00,view,3606492,2144415924491387038,computers.components.motherboard,asrock,81.14,1515915625599634258,1xk3CTRTp2,2021-02-01
606409,2021-01-14 08:54:00+00:00,cart,633053,2144415926966026460,computers.components.cpu,intel,78.71,1515915625592953270,A0KngLcgdd,2021-01-01
368127,2020-11-29 04:30:35+00:00,view,193876,2144415927452565738,appliances.sewing_machine,janome,236.08,1515915625545996108,FT0fR0GaHq,2020-11-01
640621,2021-01-19 14:56:49+00:00,cart,4099834,2144415922427789416,computers.components.videocards,msi,471.52,1515915625571475221,fLkb0XtheS,2021-01-01
670905,2021-01-24 11:11:42+00:00,view,3647922,2144415922427789416,computers.components.videocards,msi,336.57,1515915625596534847,iMtizQUFkR,2021-01-01
479660,2020-12-21 14:53:17+00:00,view,4154618,2144415922427789416,computers.components.videocards,msi,457.51,1515915625566086186,If2BOb3oGR,2020-12-01
470533,2020-12-19 23:31:54+00:00,view,1813930,2144415922427789416,computers.components.videocards,gigabyte,370.46,1515915625556491596,IQvBjAT2LM,2020-12-01
564592,2021-01-07 19:27:58+00:00,view,4154620,2144415922427789416,computers.components.videocards,msi,656.63,1515915625574031850,OhPSfBX10C,2021-01-01
542841,2021-01-03 19:55:18+00:00,view,4079112,2144415922427789416,computers.components.videocards,msi,470.71,1515915625572450263,NAR0EBKmDM,2021-01-01
307574,2020-11-18 13:20:11+00:00,view,846904,2144415922016747613,computers.peripherals.wifi,huawei,149.05,1515915625540757987,wGk1Gxxrwu,2020-11-01
58160,2020-10-07 15:06:24+00:00,view,4044532,2144415922528452715,electronics.telephone,sirius,31.03,1515915625522788070,sdqPMfou9G,2020-10-01
283849,2020-11-15 10:33:09+00:00,view,1785571,2144415923837075596,electronics.audio.acoustic,jbl,151.32,1515915625536970374,WIa7dgidcT,2020-11-01
198591,2020-11-02 12:37:31+00:00,view,1682319,2144415922587172973,electronics.telephone,spigen,18.43,1515915625523977856,27GzE0FA3M,2020-11-01
693567,2021-01-27 19:00:49+00:00,view,1570809,2144415973346640379,computers.components.hdd,apacer,61.6,1515915625539804588,yzMYCnFWN5,2021-01-01
39988,2020-10-03 17:19:34+00:00,view,3642540,2144415925011480748,stationery.cartrige,hp,26.19,1515915625522096756,tdZUjHk04X,2020-10-01
300565,2020-11-17 15:30:17+00:00,view,3642540,2144415925011480748,stationery.cartrige,hp,26.19,1515915625368532072,w6xR1zaocX,2020-11-01
89402,2020-10-14 18:02:02+00:00,view,4134165,2144415925229584562,electronics.telephone,gigaset,82.52,1515915625525958728,MtfjC1qoBm,2020-10-01
626724,2021-01-17 14:34:03+00:00,cart,4079024,2144415922427789416,computers.components.videocards,gigabyte,822.73,1515915625594155753,WKIZQnrfs3,2021-01-01
295218,2020-11-16 21:06:44+00:00,cart,3658283,2144415935086199225,computers.desktop,chairman,110.78,1515915625540199202,uiVa1AHBNc,2020-11-01
338528,2020-11-23 08:37:12+00:00,cart,1803369,2144415926697590997,computers.desktop,steelseries,108.59,1515915625542265276,xfFMUVCGHo,2020-11-01
882690,2021-02-28 14:14:35+00:00,view,4079420,2144415922427789416,computers.components.videocards,msi,449.51,1515915625610857612,jaWGpsDzlq,2021-02-01
282042,2020-11-15 05:06:07+00:00,view,523117,2144415924491387038,computers.components.motherboard,asrock,73.81,1515915625539150431,alxEL8eVaC,2020-11-01
831006,2021-02-19 05:52:06+00:00,view,3581576,2144415924491387038,computers.components.motherboard,asrock,97.57,1515915625536567608,V0brfFdFbj,2021-02-01
470436,2020-12-19 22:33:59+00:00,view,3560298,2144415922427789416,computers.components.videocards,palit,373.46,1515915625565521754,CryJ71CbLp,2020-12-01
507710,2020-12-26 20:30:44+00:00,view,1153430,2144415926806642904,computers.components.power_supply,palmexx,115.4,1515915625569233423,nqZyVjwdPs,2020-12-01
201558,2020-11-02 20:18:59+00:00,cart,611507,2144415928845074703,computers.notebook,topon,7.71,1515915625533899544,75qVwckmWC,2020-11-01
197654,2020-11-02 10:31:43+00:00,view,1724166,2144415926185885895,construction.tools.drill,makita,139.52,1515915625533339261,0FWHaSboMx,2020-11-01
246975,2020-11-09 20:12:45+00:00,view,1715916,2144415922528452715,electronics.telephone,sirius,29.21,1515915625527193795,xxdO4uYPce,2020-11-01
274244,2020-11-13 18:02:50+00:00,view,1586107,2144415924751433893,computers.notebook,mobilepc,36.51,1515915625539038383,TLUDOD8gOq,2020-11-01
169412,2020-10-28 13:34:26+00:00,view,3828501,2144415927049912542,electronics.video.tv,bbk,87.16,1515915625531534150,Z5nejcn0Rd,2020-10-01
468469,2020-12-19 15:10:49+00:00,view,1843507,2144415923207929981,auto.accessories.player,pioneer,153.83,1515915625532156477,GvOdRO7kRr,2020-12-01
528524,2020-12-31 06:59:04+00:00,view,1821580,2144415922528452715,electronics.telephone,sirius,20.95,1515915625571198689,1C3WWlw5qQ,2020-12-01
199672,2020-11-02 15:22:54+00:00,view,1136418,2144415923107266682,computers.peripherals.printer,epson,263.71,1515915625528887111,qobDQEXt7w,2020-11-01
351029,2020-11-25 15:04:12+00:00,view,194199,2144415927452565738,appliances.sewing_machine,janome,176.17,1515915625536797844,dxLW09PDCF,2020-11-01
467067,2020-12-19 10:32:27+00:00,view,475615,2144415924491387038,computers.components.motherboard,asrock,51.43,1515915625534549826,BFz78VHdz1,2020-12-01
741046,2021-02-04 13:26:03+00:00,view,4183856,2144415922427789416,computers.components.videocards,msi,215.06,1515915625593948004,B7SPeOmBJD,2021-02-01
214763,2020-11-04 21:40:24+00:00,view,3581576,2144415924491387038,computers.components.motherboard,asrock,97.57,1515915625522779180,eZwmXMMOg1,2020-11-01
741525,2021-02-04 14:50:21+00:00,cart,3828891,2144415922587172973,electronics.telephone,samsung,51.33,1515915625600613990,tQRddEnB7x,2021-02-01
693578,2021-01-27 19:01:41+00:00,view,3829445,2144415922427789416,computers.components.videocards,gigabyte,591.59,1515915625596222123,SXPLbE3Ybs,2021-01-01
232554,2020-11-07 18:09:41+00:00,cart,1570701,2144415937812496902,construction.tools.light,camelion,42.84,1515915625536777177,CYPsItCXBp,2020-11-01
579973,2021-01-10 11:26:37+00:00,view,1830085,2144415924424278172,electronics.audio.acoustic,oklick,46.81,1515915625538335444,AiasV2mSgu,2021-01-01
37927,2020-10-03 07:17:20+00:00,cart,4155048,2144415922427789416,computers.components.videocards,msi,247.4,1515915625415474736,6I6pJiv5I8,2020-10-01
727354,2021-02-02 10:57:01+00:00,view,811776,2144415926932472027,computers.components.cooler,id-cooling,22.56,1515915625591659523,F6ohHpTTBU,2021-02-01
675921,2021-01-25 07:38:28+00:00,view,3550998,2144415927049912542,electronics.video.tv,samsung,434.81,1515915625596623799,Z8iFO2gzMj,2021-01-01
208761,2020-11-03 23:15:56+00:00,view,1745080,2144415922528452715,electronics.telephone,sirius,19.84,1515915625534328310,K4YHV9zufQ,2020-11-01
868858,2021-02-25 22:15:11+00:00,view,4102739,2144415922427789416,computers.components.videocards,msi,294.41,1515915625609640514,wS2AV1CFql,2021-02-01
731428,2021-02-03 02:45:23+00:00,view,4155383,2144415922427789416,computers.components.videocards,powercolor,251.4,1515915625591532120,hX38JrDSjA,2021-02-01
519058,2020-12-28 23:37:01+00:00,view,4154414,2144415922427789416,computers.components.videocards,gigabyte,202.67,1515915625568845360,y3XLBDAre5,2020-12-01
746569,2021-02-05 11:08:53+00:00,view,1135627,2144415923207929981,auto.accessories.player,kenwood,74.21,1515915625600890473,lufXFzOecv,2021-02-01
700370,2021-01-28 21:03:04+00:00,view,3961719,2144415922427789416,computers.components.videocards,asus,600.6,1515915625593430554,bL6l6QEI3A,2021-01-01
336461,2020-11-22 18:51:28+00:00,view,3679574,2144415939683156536,sport.bicycle,digma,284.4,1515915625542189771,ZraAz6XiOU,2020-11-01
294496,2020-11-16 19:13:55+00:00,cart,3829009,2144415924021624977,electronics.tablet,samsung,53.9,1515915625538339130,FeJPT6tMGw,2020-11-01
53051,2020-10-06 12:48:22+00:00,view,1016084,2144415926806642904,computers.components.power_supply,accord,107.16,1515915625461593155,a981f9aa-ee9c-4b5e-9f0c-7bde0a01609f,2020-10-01
194678,2020-11-01 20:00:48+00:00,view,535747,2144415926185885895,construction.tools.drill,makita,161.75,1515915625533339261,0FWHaSboMx,2020-11-01
777452,2021-02-10 09:34:17+00:00,cart,1853714,2144415929331613981,appliances.steam_cleaner,bort,113.38,1515915625568590174,YCmKhAb0uz,2021-02-01
614161,2021-01-15 12:43:09+00:00,cart,4079099,2144415922427789416,computers.components.videocards,gigabyte,590.6,1515915625566417082,EemcuOxPie,2021-01-01
495513,2020-12-24 09:43:39+00:00,view,1306713,2144415922167742561,computers.components.hdd,transcend,87.54,1515915625567151541,5PAiaPpHg8,2020-12-01
670832,2021-01-24 11:02:08+00:00,view,4078924,2144415922427789416,computers.components.videocards,gigabyte,599.6,1515915625596222123,SXPLbE3Ybs,2021-01-01
389426,2020-12-03 10:11:33+00:00,cart,931905,2144415926966026460,computers.components.cpu,amd,30.14,1515915625547855324,3LIQL3l3VY,2020-12-01
518230,2020-12-28 18:59:18+00:00,view,1018150,2144415926060056772,electronics.video.projector,viewsonic,385.44,1515915625568957659,Yh0cNJ6qX1,2020-12-01
477957,2020-12-21 10:16:34+00:00,view,3829912,2144415923107266682,computers.peripherals.printer,pantum,122.86,1515915625566139741,1yq9Y011JT,2020-12-01
214661,2020-11-04 21:03:52+00:00,view,4102216,2144415926932472027,computers.components.cooler,id-cooling,27.52,1515915625522779180,eZwmXMMOg1,2020-11-01
608576,2021-01-14 14:10:43+00:00,view,4078917,2144415922427789416,computers.components.videocards,asus,453.86,1515915625592964754,buVIOqVOOC,2021-01-01
770268,2021-02-09 07:47:47+00:00,cart,1018045,2144415924323614873,appliances.kitchen.kettle,redmond,58.27,1515915625603182215,UcnhPKn7ku,2021-02-01
205243,2020-11-03 12:40:52+00:00,view,942339,2144415926966026460,computers.components.cpu,amd,56.27,1515915625534143343,RA9CwRxzEd,2020-11-01
801304,2021-02-14 08:51:58+00:00,view,371764,2144415923107266682,computers.peripherals.printer,epson,647.29,1515915625605322827,A1GcGLjCgV,2021-02-01
50641,2020-10-06 03:21:53+00:00,view,387956,2144415922427789416,computers.components.videocards,asus,104.21,1515915625522755221,npIcdPKn3a,2020-10-01
673750,2021-01-24 18:38:23+00:00,cart,1135301,2144415925665792187,appliances.kitchen.meat_grinder,panasonic,420.63,1515915625572176064,LHBChgKrOR,2021-01-01
503499,2020-12-26 01:22:03+00:00,cart,136700,2144415924491387038,computers.components.motherboard,asrock,77.73,1515915625527746214,9d39710e-d950-4764-bd42-cd529a53af97,2020-12-01
409745,2020-12-08 00:43:05+00:00,view,1135434,2144415923107266682,computers.peripherals.printer,epson,214.9,1515915625531029654,UtxrkOrPJC,2020-12-01
154370,2020-10-26 07:43:19+00:00,cart,4183653,2144415973346640379,computers.components.hdd,smartbuy,142.16,1515915625530581820,pHb47XjtIh,2020-10-01
363531,2020-11-27 23:18:54+00:00,cart,809948,2144415924491387038,computers.components.motherboard,asus,64.48,1515915625541967869,3bp1Kub61z,2020-11-01
724240,2021-02-01 21:11:56+00:00,view,4155048,2144415922427789416,computers.components.videocards,msi,247.4,1515915625591659523,F6ohHpTTBU,2021-02-01
842784,2021-02-21 09:12:16+00:00,view,3829913,2144415923107266682,computers.peripherals.printer,pantum,116.05,1515915625605398803,muv84CRgXF,2021-02-01
830007,2021-02-18 21:31:57+00:00,view,4099834,2144415922427789416,computers.components.videocards,msi,471.52,1515915625526058281,cXY74AqCD6,2021-02-01
583764,2021-01-10 22:25:37+00:00,view,893196,2144415922427789416,computers.components.videocards,sapphire,214.1,1515915625591659523,lxqRpFRlE6,2021-01-01
770619,2021-02-09 08:48:35+00:00,cart,4079305,2144415922427789416,computers.components.videocards,gigabyte,499.54,1515915625567960259,GX4Ypdr3Se,2021-02-01
463796,2020-12-18 16:07:22+00:00,view,3642540,2144415925011480748,stationery.cartrige,hp,26.19,1515915625526797470,uEdYqZCfQP,2020-12-01
608345,2021-01-14 13:38:23+00:00,view,4099645,2144415922427789416,computers.components.videocards,gigabyte,292.83,1515915625571659737,Xbq2SZC198,2021-01-01
525866,2020-12-30 12:59:09+00:00,view,1413341,2144415926966026460,computers.components.cpu,amd,191.52,1515915625570376310,Iy1jlBy3BE,2020-12-01
781264,2021-02-10 19:53:19+00:00,view,3804563,2144415926966026460,computers.components.cpu,intel,97.35,1515915625603840072,lHUFQYGVeM,2021-02-01
106765,2020-10-18 04:47:09+00:00,view,3678883,2144415952391898012,appliances.environment.vacuum,bort,102.11,1515915625527331178,RGR8S9K28h,2020-10-01
685202,2021-01-26 13:32:00+00:00,view,1153393,2144415922016747613,computers.peripherals.wifi,tenda,25.59,1515915625595859660,BtlUjbzzkQ,2021-01-01
648248,2021-01-20 16:24:00+00:00,cart,1830099,2144415922427789416,computers.components.videocards,palit,486.81,1515915625595271558,4Ewyco2iGs,2021-01-01
118088,2020-10-19 20:37:11+00:00,view,3791509,2144415922427789416,computers.components.videocards,palit,466.52,1515915625528070192,IYHekEOyiw,2020-10-01
781056,2021-02-10 19:25:32+00:00,view,840623,2144415924491387038,computers.components.motherboard,asus,82.33,1515915625603840072,6qlelZS49a,2021-02-01
533011,2021-01-01 18:08:32+00:00,view,4099645,2144415922427789416,computers.components.videocards,gigabyte,292.83,1515915625571653216,dGlkiNc3dL,2021-01-01
615827,2021-01-15 17:10:03+00:00,view,1821497,2144415922427789416,computers.components.videocards,palit,384.48,1515915625572739225,4w3Ho026RA,2021-01-01
841502,2021-02-21 02:16:17+00:00,view,3978919,2144415922427789416,computers.components.videocards,msi,880.78,1515915625542433471,ZwBN2qYa3u,2021-02-01
567074,2021-01-08 09:56:31+00:00,cart,1044616,2144415924751433893,computers.notebook,mobilepc,22.22,1515915625536795882,hPH19XBdEF,2021-01-01
668547,2021-01-24 00:12:30+00:00,view,875399,2144415926806642904,computers.components.power_supply,thermaltake,129.05,1515915625595601903,haWzv0F2rH,2021-01-01
180775,2020-10-30 10:52:46+00:00,cart,1354460,2144415926966026460,computers.components.cpu,intel,165.03,1515915625531990224,L8IbuSunjv,2020-10-01
779684,2021-02-10 15:51:58+00:00,cart,893196,2144415922427789416,computers.components.videocards,sapphire,214.1,1515915625595075217,8zzHkhjdi7,2021-02-01
223255,2020-11-06 08:33:48+00:00,view,1135936,2144415923107266682,computers.peripherals.printer,epson,277.1,1515915625528887111,qobDQEXt7w,2020-11-01
850103,2021-02-22 13:25:33+00:00,view,4154620,2144415922427789416,computers.components.videocards,msi,656.63,1515915625599980479,D4kFj5renF,2021-02-01
317870,2020-11-19 21:04:42+00:00,view,817988,2144415922427789416,computers.components.videocards,palit,160.52,1515915625541432729,v9aG9xRLAs,2020-11-01
517336,2020-12-28 16:09:40+00:00,cart,137302,2144415924491387038,computers.components.motherboard,asus,55.16,1515915625570044479,RD1LtBDOPx,2020-12-01
679525,2021-01-25 16:07:36+00:00,view,3679240,2144415922427789416,computers.components.videocards,msi,809.05,1515915625596534847,JweJ43fbt8,2021-01-01
785348,2021-02-11 13:29:51+00:00,view,1890423,2144415922427789416,computers.components.videocards,msi,329.43,1515915625603460163,7WTVz9nyHX,2021-02-01
338228,2020-11-23 07:29:25+00:00,cart,454994,2144415938835907105,appliances.kitchen.grill,acv,15.71,1515915625541219808,un0tuaTRqY,2020-11-01
641117,2021-01-19 16:07:59+00:00,view,3648637,2144415927049912542,electronics.video.tv,lg,314.25,1515915625594934137,pEpUUr6lm9,2021-01-01
111120,2020-10-18 18:50:23+00:00,view,799067,2144415923107266682,computers.peripherals.printer,canon,82.97,1515915625524907714,aTr9gEZpA6,2020-10-01
371249,2020-11-29 17:38:13+00:00,view,778935,2144415922587172973,electronics.telephone,spigen,23.49,1515915625546208652,5Yo49llDZ9,2020-11-01
287630,2020-11-15 20:36:44+00:00,view,4099840,2144415922427789416,computers.components.videocards,msi,274.4,1515915625539785872,nifFDpNjO1,2020-11-01
253399,2020-11-10 18:18:11+00:00,view,1666809,2144415923107266682,computers.peripherals.printer,brother,414.68,1515915625531900311,mNf46uswUr,2020-11-01
352501,2020-11-25 19:40:20+00:00,view,1423328,2144415923107266682,computers.peripherals.printer,brother,199.37,1515915625541429198,nfVMNYhOrv,2020-11-01
525559,2020-12-30 11:45:15+00:00,cart,3642433,2144415922528452715,electronics.telephone,sirius,29.84,1515915625570730716,D5HSwyj9hn,2020-12-01
793717,2021-02-12 21:03:42+00:00,view,4099834,2144415922427789416,computers.components.videocards,msi,471.52,1515915625604808370,xjkqs7mtBg,2021-02-01
191207,2020-11-01 09:45:02+00:00,view,4078407,2144415926966026460,computers.components.cpu,amd,365.38,1515915625532437170,AanNSaW8LJ,2020-11-01
201741,2020-11-02 21:14:34+00:00,view,1643138,2144415922402623591,computers.peripherals.monitor,aoc,147.38,1515915625533913211,AzMw8TOwWL,2020-11-01
652562,2021-01-21 11:01:35+00:00,view,4078924,2144415922427789416,computers.components.videocards,gigabyte,599.6,1515915625595516719,HkQxNPDcsW,2021-01-01
664879,2021-01-23 10:45:24+00:00,cart,4099645,2144415922427789416,computers.components.videocards,gigabyte,292.83,1515915625568975189,ex1JJq8wSv,2021-01-01
683818,2021-01-26 10:01:13+00:00,view,4102744,2144415927049912542,electronics.video.tv,starwind,197.94,1515915625597214140,WnN14hkVbm,2021-01-01
739563,2021-02-04 09:24:43+00:00,view,4183859,2144415922427789416,computers.components.videocards,msi,205.25,1515915625595818974,I8knk241Mn,2021-02-01
162845,2020-10-27 13:02:04+00:00,view,1413340,2144415926966026460,computers.components.cpu,amd,137.63,1515915625530338453,py8eaCrvEK,2020-10-01
830454,2021-02-19 01:34:40+00:00,view,4155385,2144415922427789416,computers.components.videocards,sapphire,539.57,1515915625606997470,0ENNugpwNA,2021-02-01
702863,2021-01-29 10:43:52+00:00,view,3830296,2144415934608048556,computers.peripherals.printer,content,13.89,1515915625598331462,vMjMxcedRH,2021-01-01
75657,2020-10-11 18:53:50+00:00,view,1296563,2144415922016747613,computers.peripherals.wifi,mikrotik,71.78,1515915625524861516,vSS9r29HlU,2020-10-01
327586,2020-11-21 11:04:04+00:00,cart,1821557,2144415922528452715,electronics.telephone,sirius,16.19,1515915625540542963,tbjSQbR90v,2020-11-01
672445,2021-01-24 15:09:38+00:00,cart,1850104,2144415924491387038,computers.components.motherboard,gigabyte,67.97,1515915625596534847,ehH9nD3hEo,2021-01-01
621643,2021-01-16 16:50:32+00:00,view,3828501,2144415927049912542,electronics.video.tv,bbk,87.16,1515915625593850015,WCqQKlls60,2021-01-01
765073,2021-02-08 11:45:25+00:00,view,4079420,2144415922427789416,computers.components.videocards,msi,449.51,1515915625602909643,erQ08lCsh3,2021-02-01
689061,2021-01-27 05:27:18+00:00,view,3978919,2144415922427789416,computers.components.videocards,msi,880.78,1515915625595664722,Lhto9G6gWI,2021-01-01
